transaction_id,transaction_amount,transaction_hour,account_age_days,num_prior_transactions,is_fraud
569,2665.390089648774,7.3254957142212715,2879,15,0
570,1118.641756070126,18.7754377491283,1824,25,0
571,6715.214382807516,3.555524667646969,2579,10,0
572,4537.818900552727,2.6608462559452875,1469,13,0
573,3240.9659886291647,0.6428676198277792,1964,11,0
574,4795.091711495955,21.0146706286411,1634,13,0
575,6430.588070779523,5.621817128348978,1560,13,0
576,5135.894642808357,18.16723657573572,547,18,0
577,3464.1349820776077,20.627493047591674,839,20,0
578,1807.7207522438352,9.510140291223816,1877,17,0
579,3879.786473143134,7.469193438719811,799,17,0
580,4165.705069422113,7.973815255231615,2714,16,0
581,1574.515587512472,20.317991424879963,684,15,0
582,6304.268702699203,15.50750713201758,1616,14,0
583,4100.929424047004,8.353730475205062,875,15,0
584,6673.33966578375,16.554626873959613,191,10,0
585,8401.401835060018,3.563147964357052,112,22,0
586,6511.655922311118,7.774026798768094,443,17,0
587,4211.462619451349,3.379915885853709,2217,12,0
588,6099.57552172061,13.06572969187428,1814,21,0
589,652.499251300545,11.675425138335747,783,14,0
590,3793.219712135505,17.21774139760713,1595,17,0
591,6441.9610939857575,1.3910683815534703,1723,17,0
592,4546.24036810364,9.75040100894643,306,10,0
593,6193.589537399877,6.621627920920227,855,20,0
594,3527.396101470708,5.192253128655334,730,13,0
595,2866.0871338248526,10.159035948300575,2584,21,0
596,1095.9880639863109,9.501712972641412,606,18,0
597,3021.5446811994652,15.429092981065704,2947,18,0
598,4235.383958498191,8.640448177020529,1378,25,0
599,8317.633911643368,18.879788819799927,1928,18,0
600,7494.547098577747,7.403782924003394,2092,14,0
601,4028.405924071463,19.42102791940016,1439,21,0
602,4416.567240276172,12.324444913349136,1486,17,0
603,4363.638627557477,10.28842700359652,1455,19,0
604,7653.2660715977445,8.321242464955478,1142,19,0
605,1824.8933264263846,10.282280097110398,1322,17,0
606,4634.600633121454,12.211702165673142,2665,19,0
607,4072.6763853389725,8.470235476820626,1186,8,1
608,1734.8233950822262,2.262230901078281,440,17,0
609,3051.22225640142,14.963621988093832,1297,18,0
610,3551.029522558284,13.828092148662844,1752,10,0
611,8282.954541105028,17.70392412551506,953,19,0
612,4510.583563374966,13.96253146428347,1027,13,0
613,1874.6356075810356,13.92618129389516,517,12,0
614,181.78824460073702,20.79981351795463,2346,16,0
615,2732.3557121417284,6.180903982485691,1992,18,0
616,5996.276250255322,8.863795095079919,142,18,0
617,1293.626302390773,5.078324075797401,2966,13,0
618,1713.3199782487845,11.630192944457109,1105,11,0
619,10.0,15.135520629586841,777,17,0
620,6628.030504345947,2.671347847754527,282,23,0
621,3592.493829314242,10.091953773470374,2850,12,0
622,2797.819100301864,14.694965384837708,1937,18,0
623,1488.2873858273665,17.73313138915214,2872,14,0
624,671.4852165794618,16.050195946854505,1401,13,0
625,1920.0816413121577,9.671538468491768,2845,13,0
626,10.0,19.220037957521104,554,17,0
627,694.8243350988155,20.28547702895638,830,21,0
628,10.0,16.7815288827272,1709,15,0
629,6520.2119278085775,6.549521803128544,2304,23,0
630,4928.301414593223,5.0073939217244545,322,18,0
631,4008.3532115887374,7.235885810600715,2460,15,0
632,10.0,17.95243095020736,2201,13,0
633,56.4850661457026,7.955916703643911,1271,16,0
634,7230.288016935466,2.259519677294774,989,15,0
635,6348.186315035655,5.607569778624356,1758,12,0
636,6114.6497508032835,9.243409422866272,1754,10,1
637,8602.951283122451,6.440630146190573,525,19,0
638,4105.54570246876,15.072199299552162,640,14,0
639,5075.55029303254,2.381841795258273,604,16,0
640,10.0,10.225764812431128,440,13,0
641,2683.0175181518525,5.611707856452298,2316,22,0
642,10.0,23.0,1466,10,0
643,6348.216192942897,23.0,566,16,0
644,83.62845179439364,13.462501570927348,245,17,0
645,4555.8737516637275,15.073329283342357,126,15,0
646,4853.852058426437,7.293640363180567,2846,20,0
647,3202.918761835119,14.114840773121855,1043,16,0
648,4002.158031472466,14.17669045494447,1663,17,0
649,3820.0624889030773,9.772404187294,2696,17,0
650,10.0,10.886255697895134,94,10,0
651,1168.3337946810714,13.787189564831868,506,12,0
652,10.0,18.57424115300922,619,16,0
653,6009.582628528344,13.941184689100913,2574,10,0
654,10.0,3.2108812414043246,1022,14,0
655,5198.259655706161,5.87243673559067,2386,14,0
656,363.95183787684573,10.043141521992958,2349,14,0
657,3450.6218546696164,12.214735646234843,2355,6,1
658,3518.2172203902314,15.196416288206837,2191,20,0
659,4764.382592227298,8.853694781668253,957,15,0
660,5941.095238720895,11.027906199512074,1427,13,0
661,5161.592477562137,7.138011908550584,2320,18,0
662,880.3015454892184,8.828928231900882,1722,12,1
663,3541.134909780405,14.154516506485656,2709,13,0
664,2039.365437813969,19.226874044670353,2190,15,0
665,2521.410690262279,0.0,1084,17,0
666,2559.155359820758,18.95545574274102,2665,18,0
667,5737.252587656103,3.9789796209870723,27,11,0
668,4704.935268336196,15.826757369156702,1011,13,0
669,2862.901954094653,13.180175699071894,850,20,0
670,785.9763039139266,18.738166765989625,2977,15,0
671,2922.9947161134037,13.352026145689972,1305,23,0
672,10.0,10.295796292070987,1307,17,0
673,5847.091063802952,23.0,1527,16,0
674,5083.8118793983485,16.704317800259457,1448,11,0
675,6486.076635715119,2.024790714558037,1482,17,0
676,1100.7791887869614,10.581533099099811,266,17,0
677,7177.50063899634,16.41041047909158,1693,18,0
678,1119.2210781404156,8.061352553627875,1290,17,0
679,2184.9487973973055,3.544765967413907,2660,12,0
680,10.0,8.680255998361458,1505,14,1
681,10.0,2.5294205080172585,2675,14,0
682,4893.512117581943,7.781040999122507,1162,17,0
683,4240.618310165968,10.104156223808227,652,7,0
684,2366.1275638424245,11.37117938979549,1357,11,0
685,2614.8154433701347,8.6973852775308,2182,21,0
686,3794.2169176932907,10.451773864338575,920,13,0
687,7736.07739552185,12.167847163601527,198,22,0
688,3212.959432901486,16.568895190522507,341,14,0
689,3662.923116160682,16.729903883052316,1892,10,0
690,4276.084658065379,14.59352357942729,2851,16,0
691,2730.104749053213,13.11636847706164,2253,18,0
692,2552.572954790612,8.887485286620224,27,21,0
693,4544.860240181323,7.497436585151424,678,13,0
694,5243.551133391014,9.237932369222364,588,20,0
695,214.2735847861445,12.474420938578131,2149,20,0
696,3825.580544935099,1.3884261417545503,1877,17,0
697,2303.423979111516,16.048620235234626,2705,20,0
698,1952.3899621135768,5.312169295195631,605,25,0
699,4460.48113463593,19.593812990267004,1153,13,0
700,956.6717161322645,3.4966643988132216,2920,16,0
701,5427.4389330560225,20.77940991684735,825,21,0
702,2500.462350589197,8.229282141958041,170,11,0
703,1237.0366013093007,14.945053979323074,1174,18,0
704,5034.525173516594,12.5942285011099,2133,16,0
705,10.0,10.686556467103872,443,10,0
706,45.44481236652564,9.637637179268816,1659,12,0
707,1858.654799810293,13.406717576526427,2806,15,0
708,2951.666968635186,0.0,2506,14,0
709,6246.607086759864,7.068873829765408,2685,9,0
710,4837.617894449762,13.346877573254437,372,11,0
711,644.8729232789483,3.1205270666270426,452,20,0
712,2940.670365597825,13.90297144058702,2863,4,0
713,6318.704278241529,17.272132994427185,2274,19,0
714,10.0,11.434345155198061,2343,8,0
715,10.0,19.098112136483987,1170,8,1
716,6627.6368457018025,7.011936143247141,291,14,0
717,1448.5620093157563,11.028314480707651,1728,13,0
718,9142.449728652922,0.0,2274,18,0
719,5899.692162184554,12.153122858851072,1293,16,0
720,10.0,8.94696360230364,1484,22,0
721,1800.5090760914652,17.785209527030883,1559,14,0
722,117.70964345916218,4.743231077783097,2614,10,0
723,2851.522070972817,4.253867437322152,1932,14,0
724,2563.45635692356,6.19279396720057,743,13,0
725,1941.5022016708115,17.315207744152517,222,16,0
726,2174.529211028947,9.921924931427181,230,16,0
727,3499.5604878980457,7.630812635795645,1465,18,0
728,4984.106605403841,11.934064516658712,908,16,0
729,1833.5618024512617,13.186624287369234,550,13,0
730,4219.696870505131,12.648725627627869,1056,15,0
731,868.0559301692424,11.384069744504902,1632,12,0
732,10.0,13.026963766648167,2050,16,0
733,969.306589754942,3.1784947556407843,2641,17,0
734,18.407306093213265,11.25586164319245,1078,14,0
735,7175.78492055203,17.9189589556186,2087,11,0
736,5752.797023169554,13.262478170586844,292,15,0
737,321.42235227470246,18.599989683222702,2011,15,0
738,2470.5027272941197,17.632416928471688,1514,11,0
739,571.6380401968122,20.971825558158127,2281,14,0
740,4685.372308530016,0.0,2983,9,0
741,3979.5316033107083,16.34495647459181,2148,16,0
742,7876.125190517136,1.1670337581032904,178,16,0
743,364.4240781261369,13.679716009414998,2832,13,0
744,4821.084021049586,16.017912034162936,755,14,0
745,1196.9140456943207,14.057686506011878,1778,14,0
746,5059.260662396347,7.6062660850710655,972,14,0
747,4202.087333425348,0.0,389,12,0
748,10.0,23.0,2852,17,0
749,4471.55659125957,17.971268070163347,245,9,0
750,4616.929207060572,12.50774023983849,1512,8,1
751,7260.341612820569,5.197690412459735,407,14,0
752,2069.868779942285,10.791951344781882,2339,17,0
753,2870.3260767860706,19.43376960301366,2444,19,0
754,4648.858085404709,4.419922206575038,983,21,0
755,3190.209123354555,7.170009457623985,632,16,0
756,1022.1892370835124,18.8728659912043,450,11,0
757,1396.7147806476712,10.999653073416475,252,17,0
758,2608.329379275384,23.0,2458,12,0
759,987.2524638509219,8.204525786241296,25,22,0
760,3779.673212497828,0.0,1424,14,0
761,3803.6136571896604,11.871799759119389,2831,17,0
762,1575.2886606798816,9.949890335523037,605,10,0
763,5289.2911761281375,15.563630099844913,2723,20,0
764,1995.1442351726885,14.568100570452282,448,16,0
765,5436.268854240685,21.73885267341072,1474,5,0
766,732.3457872862105,11.9459401388051,367,12,0
767,3078.0989745306515,7.177069286526225,833,16,0
768,1523.8309176079833,4.680543661964736,2281,15,1
769,1388.6455166131016,11.021709910500942,2998,13,0
770,5658.971936588947,22.754234374930114,1339,15,0
771,2879.3287255270775,3.1408052752531344,68,14,0
772,2615.328430371613,11.473963556553754,2837,16,0
773,5343.614004707326,11.50474376121588,1862,14,0
774,3081.3076728700157,8.194065173932536,2633,11,0
775,4384.5739506083155,20.61914787384,1101,17,0
776,6877.8958286137895,23.0,1336,26,0
777,3315.4693684911745,9.908568801782355,828,8,1
778,3822.5797415099064,16.20563431259301,808,13,0
779,8158.107638342217,17.408988262495082,2614,20,0
780,4660.761549475005,7.422534678754844,1802,20,0
781,323.73244755391215,10.794240233239679,1826,15,0
782,5483.723999940617,13.563930562663328,2169,12,0
783,1721.482344466934,6.2870003789658515,41,17,0
784,3073.515984846173,10.023180741152755,2402,13,0
785,127.27732063891881,14.04435922081922,681,8,0
786,3752.2976383196115,21.676874927138844,771,13,0
787,756.2548091205458,19.669172777750763,2005,18,0
788,6930.380522710975,23.0,2810,10,0
789,3496.0655166460992,4.814094296239601,1916,15,0
790,6455.66469898264,13.84344640323244,200,15,0
791,2955.5017708957125,8.531783712708393,929,14,0
792,2190.5059621569226,23.0,1186,17,0
793,5627.655645634568,4.4002005820129115,1873,11,1
794,10.0,7.271270531279611,1312,9,0
795,10.0,21.18127006267089,2761,11,0
796,3899.5394595123626,8.770864085231022,2294,19,0
797,10.0,12.592134180809259,1636,13,0
798,5113.299555967056,14.930416775522707,1955,16,0
799,6106.691299052765,12.379486230330707,1581,15,0
800,10.0,14.029694520587876,1596,20,0
801,4635.02759548213,14.202293020656723,863,14,0
802,1245.5446996427895,18.28061504070535,2993,16,0
803,2172.585094420076,18.994850138168907,274,22,0
804,3214.7646729819508,8.09650459747638,791,20,0
805,5212.780815178581,2.2625220600022207,392,13,0
806,10.0,9.444013070692588,181,19,0
807,3303.2946435068366,21.672284935112987,2944,13,0
808,3765.84311142586,20.44366545236028,636,12,0
809,889.7732590861297,0.6749193949484997,1542,12,0
810,3751.569192240595,11.12639287528373,843,18,0
811,7956.559218411589,21.571364212320844,1134,14,0
812,10.0,5.553107019547552,185,13,0
813,4416.037895267123,13.835482972299667,198,20,0
814,5854.6738265761105,3.646550317422415,392,17,0
815,3946.0452767731704,12.376181905322156,725,18,0
816,7268.705242650863,7.62524938554434,2560,21,0
817,4068.369136731384,0.6114003636392411,2282,18,0
818,6071.003079862704,11.796405514807965,1203,18,0
819,3960.1226381137467,19.60240694130784,1531,21,0
820,4239.70148567872,5.833973441689897,1136,10,0
821,1521.0365611875059,3.76629311622467,1213,15,0
822,6099.4349535855035,15.015288767341039,727,13,1
823,3778.5699527859315,13.560551060758415,1164,19,0
824,2817.5717912738455,13.150751749266187,2848,6,1
825,4081.9407941379513,7.517490835230621,2973,14,0
826,3446.30931014596,8.572473166657307,2627,16,0
827,1239.130383826387,6.212999617265758,1705,12,1
828,3173.103079420733,5.104514374674212,2995,20,0
829,4117.158682281299,13.422193770455532,1224,17,0
830,2423.8252416496784,14.358776584216837,2117,21,0
831,4525.190225349774,11.820027510445563,2446,7,0
832,4269.2287266043295,7.273560465490526,1571,21,0
833,923.3990101426489,11.874919348392261,2177,14,0
834,4327.037271353793,0.0,1181,11,0
835,3543.872358764043,5.005071095240331,9,10,0
836,990.785582709158,10.533004013021024,1631,15,0
837,2922.384075626697,9.195989006047624,1116,15,0
838,3002.438820366864,13.359604546728301,935,14,0
839,3180.5154978583646,6.604239617735601,410,13,0
840,6022.581371216794,8.591849014225511,1888,17,0
841,1425.9185816974637,6.526928256829628,775,16,0
842,4596.957687151773,16.981206506069952,328,16,0
843,10.0,0.0,1006,18,0
844,555.6566908465902,16.49882833841196,2123,11,1
845,10.0,3.9067449597036426,2221,18,0
846,2609.468431478622,12.950385780789462,1118,15,0
847,2963.9117084400527,5.588600875142378,308,15,0
848,2008.4826765156538,9.415468559903799,1184,18,0
849,1543.358503027519,8.974912076354405,333,7,1
850,10.0,0.0,2089,16,0
851,3457.8052209323964,8.638148023730672,671,16,0
852,1210.794175996961,14.29615116543344,1802,17,0
853,2726.758347662779,9.611880701013424,2142,12,0
854,5244.924764770214,0.054842405314843745,1811,17,0
855,3252.6432039786196,15.236471885036815,582,11,0
856,1594.7945370255366,6.0039017232518175,909,16,0
857,1377.8731315926248,23.0,1541,9,0
858,4055.778051094907,14.098674304343799,1414,17,0
859,1913.757009407125,14.741295499228979,412,20,0
860,3303.408227722406,15.6913809403916,313,16,0
861,5019.920971854459,0.0,552,16,0
862,34.82658693930716,4.711892497336035,1343,11,1
863,5306.606256943611,9.937599717817461,2578,16,0
864,2903.863062442689,11.897218905486708,1458,12,0
865,6748.225317297778,9.16536859463991,2971,14,0
866,4350.720483135954,9.611551981495838,399,15,0
867,1979.0156170858468,9.057492659784291,1984,15,0
868,2991.5909857248926,10.4689358128172,2712,16,0
869,10.0,14.811585635493238,1552,10,0
870,3127.0376694111624,10.44026329648921,423,10,0
871,10.0,2.2837000266842917,895,16,0
872,2454.088918348061,5.192981621098804,1446,18,0
873,1377.515271203169,15.287512953754092,2504,20,0
874,937.5419376820932,0.6558427309103614,2434,12,0
875,1744.7851166776868,10.441784958876866,547,18,0
876,3576.2083760915843,9.027160978404414,840,9,0
877,4187.202801479904,23.0,76,27,0
878,1732.003115816849,11.595074996424382,2937,9,0
879,3134.8567261932035,23.0,2849,17,0
880,2937.662962605945,12.715646506550584,224,11,0
881,3874.343449355386,11.89466889941868,1361,8,0
882,4347.9933576771555,10.193340136152777,1068,19,0
883,4534.913321947555,18.410644275804625,2629,23,0
884,4473.175460720246,15.280393930566142,2905,24,0
885,10.0,17.067009482003453,595,9,0
886,1186.742963694341,22.189030743527095,511,15,0
887,4549.319177488527,21.885017998637643,385,14,0
888,5020.0945593698425,13.757465992028541,162,13,0
889,1534.7713057368173,9.563445701660703,783,12,0
890,1702.312593439127,12.722081958190872,1808,14,0
891,3349.540064171282,22.357621864661603,530,11,0
892,3520.7997935665676,7.465051768510628,292,12,1
893,4058.966570181196,17.916834393418096,1387,14,0
894,4154.53720311052,12.436310027640921,1739,23,0
895,2447.79559661731,7.415190094883007,773,21,0
896,2611.361243351601,6.308053959541605,354,14,0
897,2632.844717814887,2.120308039754743,803,18,0
898,7974.441987815915,8.968269172687709,2848,16,0
899,3723.425159827161,8.56865847247958,790,12,0
900,367.14135168061284,17.038843078662723,1102,31,0
901,3709.8596950682845,10.953444462939812,2591,9,0
902,706.0422996219963,4.782162620352529,2014,10,0
903,578.0871459869759,11.470627067249838,2058,12,0
904,1604.0982407432148,7.814370655305041,2910,15,0
905,2481.214040575287,9.443775902389905,678,20,0
906,4083.8096707532277,9.782953829481166,2812,20,0
907,10.0,15.243065269950915,940,7,0
908,7217.950532742532,11.071596624167066,1992,12,0
909,3027.2174933236074,8.446129858658512,2679,13,0
910,3394.3597109578145,10.745668898376822,2561,11,0
911,1677.6838209262921,10.75576388446814,790,12,0
912,3482.475696303041,12.543599182541241,153,23,0
913,6343.849131758288,7.048892728864878,2978,17,0
914,2074.8313972103274,16.15380035038794,2406,16,0
915,4886.640860557006,4.562597842522758,34,11,0
916,2716.447130609366,13.744391451037218,916,9,0
917,4188.633712953696,9.302270280481252,2417,12,0
918,2209.713402286194,11.719692579296746,1686,19,0
919,1395.5418591569705,18.784466216757124,1614,15,0
920,2363.0030476495626,16.131613496758632,1417,11,0
921,1794.8859929061662,7.914183229272943,2073,13,0
922,4746.692012742821,6.289319891720217,2803,12,0
923,3742.4691949742482,17.921502291745497,1898,17,0
924,10.0,17.23681394400334,597,22,0
925,3961.6321453563105,2.5588284437820086,1217,19,0
926,3043.745751501965,9.386685619881295,1000,16,0
927,2607.742198982076,3.755195255308543,2138,11,0
928,5053.130983937099,10.61516121122518,2396,12,0
929,4455.855747667817,3.7915346024730034,1739,11,0
930,260.1828193745282,8.466650775126583,2113,12,0
931,6309.558475176409,18.458866110507955,1396,14,0
932,3635.65788686241,14.191500928083904,726,17,0
933,8357.707648521806,15.005447093016848,2421,23,0
934,2585.193897100179,14.21170868244316,2092,14,0
935,1455.7854747555525,13.145392830467078,2633,16,0
936,2827.107719019314,14.795577679173102,2740,15,0
937,1128.7859525560839,10.560612652141497,1593,17,0
938,3912.9508122204275,15.925786777928938,2299,15,0
939,2564.6892128379873,9.493939625694273,2599,10,1
940,4826.342864333643,19.217536155919905,1239,16,0
941,3955.170378191342,17.73765132865111,2759,17,0
942,7125.115213346815,8.873335152803396,2390,15,0
943,3846.733588029463,11.844569830081875,2954,19,0
944,1646.5048262260918,14.281638507012143,2499,19,0
945,6755.995243429537,6.906720924231333,583,5,1
946,3151.0150175093454,11.647172578695406,617,12,0
947,4467.294658502963,9.42807162536835,1238,9,1
948,4692.566564973649,11.026289266119669,1851,14,0
949,7975.133471297414,23.0,2438,14,0
950,10.0,13.97093757605046,151,12,0
951,3809.4967996105565,15.119581560133447,2795,25,0
952,4814.494727104709,15.422282018374691,543,15,0
953,1620.4812336597101,7.56969784161665,939,12,0
954,10.0,11.252730360637301,2748,18,0
955,5380.1351812980665,14.290125743617882,2341,18,0
956,10.0,23.0,1720,13,0
957,1311.7794914063525,23.0,2954,15,0
958,4751.821125868569,16.76843032710072,402,18,0
959,3367.717173382404,10.425572965730314,1223,24,0
960,10.0,10.556624532644419,1267,16,0
961,3577.977342254792,18.959660409259993,2818,7,0
962,7012.703623265572,9.52609085240614,746,13,1
963,7467.761749956991,8.992082538407422,382,18,0
964,4308.932517212948,18.55917491659945,1380,19,0
965,5878.036053967315,13.73365572189119,277,19,0
966,6859.9304977833945,14.864441042908345,503,17,0
967,3652.700878965087,14.411906278391331,2466,17,0
968,4655.853714809775,5.219902701593259,2436,12,0
969,5799.182171176883,13.59982002611406,2435,17,0
970,5806.041660092737,10.589246853825143,1255,14,0
971,1884.0975344649892,20.785637355954215,1002,22,0
972,585.7079673796293,3.4277336255870257,1317,18,0
973,3533.4508479434444,11.247228375715203,30,9,1
974,6615.45656173191,12.629781595695581,1040,6,1
975,931.711618775767,13.812533639646464,663,16,0
976,4540.714938675561,19.938302998043408,2151,10,0
977,1828.2556835731282,7.315669408855534,2727,21,0
978,1612.3184614624975,10.208811894394074,504,11,1
979,5190.184443616668,12.756621245440979,2823,15,0
980,1756.4523058773336,11.998688086469663,1780,11,0
981,64.16187265423832,16.627089552368595,1138,13,0
982,5050.028137688647,12.808318697599583,1591,12,0
983,2772.629578457249,9.502420128328588,1443,17,0
984,985.0340371250506,14.866431601532806,371,17,0
985,2918.582189272376,14.329032751211155,2233,19,0
986,3068.094061100798,11.988832310949117,1117,12,0
987,1485.89848024036,11.301970559136258,1325,20,0
988,6925.512765978032,10.096894744532175,1258,27,0
989,10.0,14.66914667824218,2543,16,0
990,2065.904819227541,12.150423325260668,1521,11,0
991,2490.71458934052,23.0,410,21,0
992,3595.7759399301576,9.759014794466108,2494,16,0
993,2568.228349470595,7.298648189671448,1662,16,0
994,4197.4705813767105,6.633398326467064,1115,16,0
995,1556.3895105538575,0.0,2418,20,0
996,11851.436693710031,5.612288604745015,394,9,1
997,1326.0612731820545,6.951236459072314,2022,14,0
998,759.4035325244708,13.962632023581778,1246,14,0
999,6955.702316173303,23.0,2865,15,0
1000,3912.757998363727,11.491989890599122,1097,13,0
